"run","UDPPacketLoss (Percent)"
"0","8.68024800708592"
"1","9.97382960162838"
"2","8.57228195937873"
"3","8.04870804870805"
"4","0.26408450704225"
"5","17.4292594822396"
"6","0.232828870779977"
"7","16.7315175097276"
"8","0.05742176284812"
"9","0.118729593351141"
"10","0.143430866322436"
"11","0.059577003276734"
"12","23.6731001206273"
"13","0.205338809034905"
"14","0.0595415302173219"
"15","8.77906976744186"
"16","0.150105073551488"
"17","0.0294290759270122"
"18","0.0298685782556762"
"19","7.88455816721214"
"20","8.51680185399768"
"21","24.956772334294"
"22","8.45684394071491"
"23","0.175901495162711"
"24","0.0870827285921583"
"25","8.29825616355984"
"26","16.6618118263909"
"27","0.113346557098326"
"28","17.1919770773639"
"29","7.50145942790427"
"30","0.0297265160523197"
"31","0.0906618313689989"
"32","8.08823529411765"
"33","0.208085612366227"
"34","0.178147268408546"
"35","8.69064748201439"
"36","0.145815106445024"
"37","16.0956881275842"
"38","0.0892060660124927"
"39","17.9433681073025"
"40","0.0584966364434059"
"41","0.206428782070189"
"42","8.9596227527262"
"43","0.086805555555558"
"44","0.120590895387396"
"45","8.4531846199002"
"46","8.70835768556399"
"47","0.116754232340921"
"48","8.77706260971328"
"49","0.0881834215167521"
"50","0.114975567691866"
"51","0.0875912408759172"
"52","0.0595947556615073"
"53","0.118273211117681"
"54","0.0292654375182888"
"55","8.83054892601431"
"56","0.236686390532548"
"57","9.18748205569911"
"58","0.0591016548463386"
"59","0.146541617819462"
"60","8.1209247184351"
"61","15.1425178147268"
"62","0.235086688216279"
"63","24.4477172312224"
"64","8.34288990825688"
"65","17.8162606398591"
"66","8.05828129646149"
"67","7.80590717299579"
"68","0.116482236458937"
"69","16.6570771001151"
"70","0.0901984365604291"
"71","0.0601865783930178"
"72","0.0599161174355878"
"73","0.11560693641619"
"74","0.0857632933104591"
"75","0.175746924428821"
"76","0.120955548835799"
"77","0.0860832137733136"
"78","0.057870370370372"
"79","0.0295420974889216"
"80","8.37004405286343"
"81","0.057753393011839"
"82","16.7425968109339"
"83","8.97067280046003"
"84","8.64416814683244"
"85","0.117061750073166"
"86","0.120445648900935"
"87","17.3432835820896"
"88","0.0564015792442141"
"89","0.149209191286181"
"90","0.152207001522076"
"91","8.12751292360713"
"92","8.32086201736008"
"93","0.087310826542486"
"94","16.2390670553936"
"95","0.0586682311528253"
"96","0.0299222022740908"
"97","0.0584624378836551"
"98","7.81295381934359"
"99","16.4230438521066"
"mean","5.34594972847045"
"min","0.0292654375182888"
"max","24.956772334294"
"lower","3.99151047762538"
"upper","6.70038897931552"
"error","1.35443925084507"
