"run","Overhead (Percent)"
"0","0.0385618992054292"
"1","0.0387981301926685"
"2","0.0388548028881973"
"3","0.0386571691137066"
"4","0.0394483138478189"
"5","0.0390946473328448"
"6","0.0390946473328448"
"7","0.038634710338801"
"8","0.0392561954503988"
"9","0.0391579538379248"
"10","0.038866157300836"
"11","0.038713430453105"
"12","0.0399999969924814"
"13","0.0402298820152842"
"14","0.0394074044883404"
"15","0.0382678723731929"
"16","0.0386796540148572"
"17","0.0386684082956528"
"18","0.0397014895745157"
"19","0.0393084055483667"
"20","0.0397311396765392"
"21","0.0389515273867677"
"22","0.0390831590447282"
"23","0.0390143708555023"
"24","0.0395597829000756"
"25","0.0395833303881451"
"26","0.0385395509606237"
"27","0.0385451355930202"
"28","0.0400180502468745"
"29","0.0393258397896334"
"30","0.0387755073778785"
"31","0.0392677857050645"
"32","0.0389173343879053"
"33","0.0393374712113671"
"34","0.0385060771202897"
"35","0.0391694861456718"
"36","0.0395539004049145"
"37","0.03959511464758"
"38","0.0388548028881973"
"39","0.0386852793277138"
"40","0.038900260390446"
"41","0.0385618992054292"
"42","0.0395303879082785"
"43","0.0392388228913687"
"44","0.0388321139538603"
"45","0.03864593646332"
"46","0.0387811606078757"
"47","0.0386010710636286"
"48","0.0393491095155984"
"49","0.0397370750121695"
"50","0.0393607547084378"
"51","0.0392214657017498"
"52","0.0393898978683624"
"53","0.0400904265191841"
"54","0.039175254847183"
"55","0.0391291527560199"
"56","0.0397133443032738"
"57","0.03864593646332"
"58","0.0392967913061906"
"59","0.0386010710636286"
"60","0.0395127718721946"
"61","0.0387021650878681"
"62","0.0393957316798184"
"63","0.0396778013366795"
"64","0.0393200266577955"
"65","0.0380870534015569"
"66","0.0383838356144419"
"67","0.0395715531410627"
"68","0.0387698557958129"
"69","0.0386684082956528"
"70","0.0398501842808851"
"71","0.0408727688327621"
"72","0.039413243486943"
"73","0.038713430453105"
"74","0.0383506316067884"
"75","0.0390430031525757"
"76","0.0392330354547909"
"77","0.039366579889997"
"78","0.0383506316067884"
"79","0.0383009331676794"
"80","0.0386122776446307"
"81","0.039489308232682"
"82","0.0397370750121695"
"83","0.038589870985792"
"84","0.038634710338801"
"85","0.0393432895027888"
"86","0.0390315451921097"
"87","0.0384615356809185"
"88","0.0392272497251696"
"89","0.0385228067688047"
"90","0.0395892216409271"
"91","0.0386010710636286"
"92","0.0386010710636286"
"93","0.0389743561190948"
"94","0.0394074044883404"
"95","0.0389287253820631"
"96","0.0398501842808851"
"97","0.0393142152442939"
"98","0.0397846216134743"
"99","0.0389458243817112"
"mean","0.039104477583822"
"min","0.0380870534015569"
"max","0.0408727688327621"
"lower","0.0390049946122565"
"upper","0.0392039605553875"
"error","9.94829715655204e-05"
