"run","UDPPacketLoss (Percent)"
"0","0.044267374944662"
"1","0.0144885540423023"
"2","0.0291757840992002"
"3","0.0447627573858522"
"4","0.0146778218112487"
"5","0.0147383935151013"
"6","0.0151515151515125"
"7","0.0147492625368728"
"8","0.0147297098247123"
"9","0.0146113383985957"
"10","0.0737680731779267"
"11","0.014708045300782"
"12","0.0599610253335325"
"13","0.0437126621011252"
"14","0.0438853130485639"
"15","0.0143740117866886"
"16","0.0144634075788241"
"17","0.0147362216327718"
"18","0.014708045300782"
"19","0.0298329355608584"
"20","0.0147015583651822"
"21","0.0599250936329621"
"22","0.043258832011539"
"23","0.0440076279888513"
"24","0.0147167034584283"
"25","0.0728969237498212"
"26","0.0145772594752236"
"27","0.0146520146520168"
"28","0.0441046750955576"
"29","0.0146735143066734"
"30","0.0734645900675845"
"31","0.0146327187591444"
"32","0.0736268590781908"
"33","0.0149298297999367"
"34","0.014609203798388"
"35","0.0144613159797524"
"36","0.0146972369194587"
"37","0.0150897842160824"
"38","0.0148411991688913"
"39","0.0435224140432289"
"40","0.0149835181300517"
"41","0.0436808386720999"
"42","0.0146520146520168"
"43","0.0147123731057852"
"44","0.0149745432764248"
"45","0.014630577907826"
"46","0.0439689286237721"
"47","0.0446428571428625"
"48","0.0294637595757208"
"49","0.0299087782264063"
"50","0.0144009216589858"
"51","0.0149164677804348"
"52","0.0440399295361105"
"53","0.0144822592324401"
"54","0.0147470874502287"
"55","0.0887573964497013"
"56","0.014883167137969"
"57","0.0294594196494358"
"58","0.0147405660377409"
"59","0.0890471950133587"
"60","0.0149655791679137"
"61","0.0437828371278481"
"62","0.0146799765120331"
"63","0.014808233377761"
"64","0.014630577907826"
"65","0.044569900460556"
"66","0.0904568068747169"
"67","0.0151103052281609"
"68","0.0146498681511842"
"69","0.0291332847778603"
"70","0.0594177064765278"
"71","0.0147123731057852"
"72","0.044424700133272"
"73","0.0592241634586932"
"74","0.0574382538770846"
"75","0.0296735905044532"
"76","0.0149476831091233"
"77","0.0147666863555829"
"78","0.0146156094709138"
"79","0.0437636761488003"
"80","0.0147123731057852"
"81","0.0592592592592589"
"82","0.0144906535284761"
"83","0.0448095593726716"
"84","0.0146799765120331"
"85","0.0147232037691403"
"86","0.0147950880307723"
"87","0.0590318772137"
"88","0.0144822592324401"
"89","0.014801657785668"
"90","0.0439496044535637"
"91","0.0437509114773249"
"92","0.0143595634692684"
"93","0.0146455770357323"
"94","0.0446960667461305"
"95","0.0145985401459825"
"96","0.0146006716308933"
"97","0.0149655791679137"
"98","0.0295290122545366"
"99","0.0296823983377825"
"mean","0.0296231985111337"
"min","0.0143595634692684"
"max","0.0904568068747169"
"lower","0.0255662133014351"
"upper","0.0336801837208324"
"error","0.00405698520969865"
